cotovelo_direito,cotovelo_esquerdo,ombro_direito,ombro_esquerdo,cintura_direita,cintura_esquerda,joelho_direito,joelho_esquerdo,braco_direito,braco_esquerdo,figure,image_name
93,130,98,128,26,58,133,62,0.4946492271105826,0.5737211634904714,scorpion,flipped_scorpion_29.jpeg
72,134,78,149,76,139,93,134,0.33217391304347826,0.5193992490613266,scorpion,scorpion_37.jpeg
171,158,96,62,149,115,104,177,0.5538720538720538,0.5780254777070064,scorpion,perspective_1_flipped_scorpion_32.jpeg
64,139,65,148,148,179,118,170,0.29541284403669726,0.4251497005988024,scorpion,perspective_1_scorpion_38.jpeg
166,144,106,111,62,144,144,122,0.4518167456556082,0.38475177304964536,scorpion,scorpion_5.jpeg
156,112,140,92,130,73,95,57,0.645021645021645,0.5646017699115045,scorpion,perspective_2_scorpion_16.jpeg
169,92,84,23,66,70,130,30,0.5488165680473372,0.5112179487179487,scorpion,perspective_2_flipped_scorpion_32.jpeg
149,113,114,83,162,167,168,158,0.4559068219633943,0.48177496038034867,scorpion,perspective_1_scorpion_8.jpeg
4,126,85,75,139,153,179,164,0.3107890499194847,0.43610013175230566,scorpion,perspective_1_scorpion_13.jpeg
157,66,125,90,176,175,174,158,0.5471698113207547,0.45454545454545453,scorpion,perspective_2_flipped_scorpion_39.jpeg
159,158,97,87,59,62,163,32,0.5476493011435832,0.5642594859241126,scorpion,perspective_1_flipped_scorpion_33.jpeg
113,45,147,72,172,68,179,142,0.5247641509433962,0.38190184049079756,scorpion,flipped_scorpion_38.jpeg
125,157,151,124,43,31,175,175,0.611864406779661,0.5638095238095238,scorpion,perspective_1_scorpion_30.jpeg
93,152,175,86,165,155,177,128,0.3057553956834532,0.20082815734989648,scorpion,perspective_2_scorpion_23.jpeg
168,125,90,91,164,57,147,170,0.5246636771300448,0.5391304347826087,scorpion,perspective_2_scorpion_5.jpeg
167,148,111,103,160,158,170,173,0.5159817351598174,0.548936170212766,scorpion,perspective_2_flipped_scorpion_18.jpeg
167,113,18,23,178,178,179,178,0.5443037974683544,0.43217665615141954,scorpion,scorpion_23.jpeg
179,120,14,39,175,132,158,128,0.44711538461538464,0.48081264108352145,scorpion,perspective_1_flipped_scorpion_15.jpeg
132,166,75,86,176,160,143,158,0.5025728987993139,0.5345104333868379,scorpion,perspective_2_flipped_scorpion_8.jpeg
112,175,70,103,91,131,79,28,0.44873949579831934,0.5119047619047619,scorpion,perspective_1_flipped_scorpion_13.jpeg
78,156,58,101,130,174,104,168,0.33221476510067116,0.48711340206185566,scorpion,perspective_2_scorpion_39.jpeg
130,157,135,107,83,53,170,155,0.5283648498331479,0.5391304347826087,scorpion,scorpion_13.jpeg
123,176,47,16,141,179,123,153,0.46321525885558584,0.47883597883597884,scorpion,perspective_1_scorpion_15.jpeg
134,161,149,137,55,40,147,168,0.6321070234113713,0.6485623003194888,scorpion,perspective_1_scorpion_33.jpeg
126,141,104,142,68,152,172,154,0.49876543209876545,0.5268065268065268,scorpion,flipped_scorpion_6.jpeg
163,147,86,36,61,71,96,21,0.5795454545454546,0.612565445026178,scorpion,perspective_2_flipped_scorpion_33.jpeg
160,154,99,99,166,154,150,110,0.5471464019851117,0.49022346368715086,scorpion,perspective_1_flipped_scorpion_10.jpeg
123,121,153,139,150,177,15,23,0.5494011976047904,0.49833333333333335,scorpion,perspective_2_scorpion_27.jpeg
148,164,120,106,64,64,11,15,0.5372907153729072,0.5393939393939394,scorpion,perspective_2_flipped_scorpion_26.jpeg
133,154,117,123,139,81,74,164,0.5619918699186992,0.5189732142857143,scorpion,flipped_scorpion_10.jpeg
128,167,80,101,176,156,147,162,0.4686131386861314,0.48732394366197185,scorpion,perspective_2_flipped_scorpion_12.jpeg
89,151,81,68,104,168,75,174,0.3380952380952381,0.15071283095723015,scorpion,perspective_1_scorpion_1.jpeg
101,109,67,49,152,150,140,140,0.47368421052631576,0.47107438016528924,scorpion,perspective_2_flipped_scorpion_3.jpeg
125,129,100,131,34,87,144,81,0.5343680709534369,0.5560253699788583,scorpion,flipped_scorpion_23.jpeg
105,160,147,106,157,103,174,117,0.4761061946902655,0.5286624203821656,scorpion,perspective_1_scorpion_24.jpeg
154,169,112,119,172,174,177,172,0.4538904899135447,0.4736111111111111,scorpion,perspective_1_scorpion_6.jpeg
123,152,74,86,162,169,147,164,0.4120443740095087,0.42569659442724456,scorpion,perspective_1_scorpion_7.jpeg
114,161,149,135,74,148,50,176,0.5107832009080591,0.5646464646464646,scorpion,scorpion_20.jpeg
137,151,134,95,178,109,119,95,0.496513249651325,0.5317769130998703,scorpion,perspective_1_scorpion_11.jpeg
108,131,105,86,147,115,154,154,0.46309963099630996,0.4650735294117647,scorpion,perspective_1_flipped_scorpion_0.jpeg
159,173,6,92,168,92,166,174,0.4618055555555556,0.3422913719943423,scorpion,flipped_scorpion_37.jpeg
91,150,108,133,18,49,161,84,0.5440993788819876,0.6232032854209446,scorpion,flipped_scorpion_30.jpeg
97,101,19,14,168,177,166,160,0.3835616438356164,0.4155844155844156,scorpion,perspective_2_flipped_scorpion_22.jpeg
65,120,21,137,47,51,127,34,0.19603960396039605,0.4899497487437186,scorpion,perspective_1_flipped_scorpion_23.jpeg
101,169,68,117,105,168,156,176,0.3787085514834206,0.4105960264900662,scorpion,perspective_2_scorpion_1.jpeg
171,173,88,91,169,123,136,82,0.527027027027027,0.47761194029850745,scorpion,perspective_2_flipped_scorpion_9.jpeg
55,101,86,170,59,141,50,128,0.3349282296650718,0.508833922261484,scorpion,scorpion_39.jpeg
130,176,142,75,78,153,79,38,0.511002444987775,0.4108983799705449,scorpion,scorpion_17.jpeg
164,148,118,77,149,155,179,176,0.4434654919236417,0.4912751677852349,scorpion,perspective_2_scorpion_10.jpeg
176,145,107,121,172,158,144,155,0.44727272727272727,0.45907473309608543,scorpion,perspective_1_flipped_scorpion_24.jpeg
124,95,125,152,173,169,156,150,0.48574338085539714,0.45464362850971923,scorpion,flipped_scorpion_18.jpeg
118,131,140,144,54,44,162,175,0.5551684088269454,0.5592635212888377,scorpion,scorpion_24.jpeg
131,170,91,114,59,58,25,5,0.5037481259370314,0.5729032258064516,scorpion,perspective_2_flipped_scorpion_29.jpeg
175,178,117,130,60,45,178,175,0.5430210325047801,0.6541244573082489,scorpion,perspective_2_scorpion_33.jpeg
179,179,20,19,157,162,137,144,0.45955882352941174,0.5303514376996805,scorpion,perspective_2_flipped_scorpion_20.jpeg
158,36,121,109,164,84,178,93,0.5436893203883495,0.2018867924528302,scorpion,flipped_scorpion_2.jpeg
122,159,68,104,170,167,159,170,0.4156521739130435,0.4563106796116505,scorpion,perspective_1_flipped_scorpion_6.jpeg
175,162,126,137,42,77,151,77,0.5055096418732782,0.6041896361631753,scorpion,scorpion_6.jpeg
111,114,51,37,173,166,160,168,0.4607250755287009,0.5027855153203342,scorpion,perspective_2_flipped_scorpion_4.jpeg
81,60,116,70,157,67,174,46,0.500570125427594,0.3697841726618705,scorpion,flipped_scorpion_39.jpeg
86,124,113,148,8,44,106,43,0.4759825327510917,0.5555555555555556,scorpion,perspective_1_flipped_scorpion_29.jpeg
168,164,123,126,173,176,165,169,0.518796992481203,0.5076923076923077,scorpion,perspective_2_flipped_scorpion_5.jpeg
137,153,19,17,179,168,170,171,0.4367816091954023,0.41434262948207173,scorpion,perspective_1_scorpion_22.jpeg
97,179,165,142,83,24,109,170,0.6353522867737948,0.5839210155148096,scorpion,scorpion_27.jpeg
173,95,124,72,172,126,148,84,0.4991364421416235,0.4858156028368794,scorpion,perspective_2_scorpion_13.jpeg
145,170,91,110,153,162,160,154,0.41903171953255425,0.40816326530612246,scorpion,perspective_2_flipped_scorpion_24.jpeg
167,131,97,132,110,113,71,80,0.4962630792227205,0.5051395007342144,scorpion,perspective_1_flipped_scorpion_18.jpeg
162,170,116,101,154,167,112,122,0.5275590551181102,0.5535714285714286,scorpion,perspective_1_flipped_scorpion_25.jpeg
105,151,156,124,66,19,129,176,0.6291866028708134,0.5921052631578947,scorpion,scorpion_28.jpeg
169,137,104,121,147,168,102,145,0.49560117302052786,0.5294117647058824,scorpion,perspective_1_flipped_scorpion_17.jpeg
43,138,80,151,52,132,44,122,0.31311475409836065,0.5286839145106862,scorpion,scorpion_40.jpeg
163,135,76,79,152,161,173,163,0.43146417445482865,0.4679300291545189,scorpion,perspective_1_scorpion_9.jpeg
151,155,122,116,48,63,140,69,0.5274914089347079,0.5491803278688525,scorpion,perspective_2_flipped_scorpion_27.jpeg
135,158,105,135,119,154,153,135,0.5187224669603524,0.502844141069397,scorpion,flipped_scorpion_7.jpeg
108,158,159,142,71,27,123,171,0.582639714625446,0.5522959183673469,scorpion,scorpion_26.jpeg
127,150,102,136,74,155,173,136,0.5301204819277109,0.5486111111111112,scorpion,flipped_scorpion_8.jpeg
103,131,163,137,58,6,170,179,0.6246973365617433,0.5520231213872833,scorpion,scorpion_30.jpeg
127,38,163,23,174,171,165,178,0.4884910485933504,0.13043478260869565,scorpion,perspective_2_scorpion_17.jpeg
115,151,159,129,166,81,64,135,0.5054263565891473,0.4863123993558776,scorpion,perspective_1_scorpion_26.jpeg
177,154,101,118,113,82,110,50,0.4598337950138504,0.46354883081155435,scorpion,perspective_1_flipped_scorpion_14.jpeg
110,174,94,121,68,104,21,70,0.5056910569105691,0.5978835978835979,scorpion,perspective_2_flipped_scorpion_31.jpeg
161,127,129,133,36,56,169,138,0.5717367853290184,0.5754010695187166,scorpion,flipped_scorpion_20.jpeg
135,146,122,105,167,176,132,143,0.54,0.5280777537796977,scorpion,scorpion_10.jpeg
175,144,101,125,67,72,17,11,0.527086383601757,0.5575342465753425,scorpion,perspective_2_flipped_scorpion_25.jpeg
50,106,83,171,82,154,89,144,0.3472,0.52,scorpion,scorpion_38.jpeg
43,142,145,113,124,126,153,167,0.2567237163814181,0.46572934973637964,scorpion,perspective_1_scorpion_17.jpeg
112,154,152,149,49,23,165,148,0.6592427616926503,0.5947019867549669,scorpion,scorpion_32.jpeg
108,127,171,145,71,81,145,118,0.5202898550724637,0.5089020771513353,scorpion,perspective_2_scorpion_26.jpeg
128,138,92,159,82,132,70,144,0.27060931899641577,0.4925187032418953,scorpion,scorpion_1.jpeg
70,160,87,105,122,143,131,127,0.49522292993630573,0.4820261437908497,scorpion,perspective_2_flipped_scorpion_1.jpeg
164,148,105,82,63,59,131,50,0.6269430051813472,0.6576862123613312,scorpion,perspective_1_flipped_scorpion_31.jpeg
121,134,148,129,52,57,127,173,0.4899845916795069,0.5007541478129713,scorpion,perspective_1_scorpion_27.jpeg
137,163,105,119,167,164,157,162,0.49592391304347827,0.48756906077348067,scorpion,perspective_2_flipped_scorpion_11.jpeg
140,122,119,141,29,59,153,116,0.5258724428399518,0.5397196261682243,scorpion,flipped_scorpion_26.jpeg
161,156,114,107,69,108,53,23,0.5422116527942925,0.5989583333333334,scorpion,scorpion_9.jpeg
90,113,17,13,172,176,167,166,0.38924050632911394,0.4340175953079179,scorpion,flipped_scorpion_22.jpeg
171,173,111,109,89,63,45,33,0.5815384615384616,0.5872534142640364,scorpion,perspective_1_flipped_scorpion_27.jpeg
162,132,95,94,165,165,159,160,0.49463806970509383,0.5185185185185185,scorpion,perspective_1_flipped_scorpion_8.jpeg
99,169,151,145,63,27,137,179,0.6321070234113713,0.5838587641866331,scorpion,scorpion_31.jpeg
142,153,130,110,172,82,145,14,0.6268115942028986,0.5855130784708249,scorpion,perspective_2_scorpion_32.jpeg
133,138,149,109,170,93,165,58,0.550761421319797,0.5150684931506849,scorpion,perspective_1_scorpion_28.jpeg
125,173,139,112,56,146,137,126,0.555952380952381,0.6154639175257732,scorpion,scorpion_12.jpeg
162,156,67,100,112,93,162,55,0.4787234042553192,0.4702702702702703,scorpion,perspective_2_flipped_scorpion_13.jpeg
141,118,111,130,36,36,167,74,0.5351966873706004,0.5455465587044535,scorpion,flipped_scorpion_31.jpeg
174,163,19,11,158,160,145,138,0.5156695156695157,0.4426229508196721,scorpion,perspective_1_scorpion_20.jpeg
176,159,101,110,161,175,152,159,0.5402777777777777,0.5202898550724637,scorpion,perspective_1_flipped_scorpion_5.jpeg
91,173,60,129,59,131,135,140,0.4467741935483871,0.6006984866123399,scorpion,scorpion_4.jpeg
41,166,144,84,155,153,164,77,0.36493738819320215,0.5136986301369864,scorpion,perspective_1_scorpion_12.jpeg
168,80,109,11,155,158,179,169,0.45095367847411444,0.26992753623188404,scorpion,perspective_2_scorpion_18.jpeg
65,164,93,109,68,166,80,157,0.37343358395989973,0.5921696574225123,scorpion,perspective_1_scorpion_41.jpeg
149,178,119,127,77,56,26,11,0.5390279823269514,0.5622377622377622,scorpion,perspective_1_flipped_scorpion_28.jpeg
135,146,126,7,145,143,132,175,0.4694589877835951,0.2761904761904762,scorpion,perspective_1_scorpion_18.jpeg
156,101,109,90,154,162,178,170,0.423562412342216,0.4620418848167539,scorpion,perspective_2_scorpion_11.jpeg
134,166,158,126,168,157,134,132,0.5577142857142857,0.532608695652174,scorpion,perspective_2_scorpion_28.jpeg
108,138,102,134,40,105,153,112,0.5393654524089306,0.5933609958506224,scorpion,flipped_scorpion_28.jpeg
87,68,42,64,160,138,165,138,0.38841567291311757,0.3925549915397631,scorpion,perspective_1_scorpion_3.jpeg
175,168,110,113,63,120,108,93,0.5728770595690748,0.6267995570321152,scorpion,scorpion_7.jpeg
126,146,149,78,151,159,175,169,0.42127659574468085,0.2153846153846154,scorpion,perspective_1_scorpion_23.jpeg
177,172,120,118,163,81,145,48,0.5542046605876393,0.4959908361970218,scorpion,flipped_scorpion_9.jpeg
92,126,137,152,98,141,42,135,0.287593984962406,0.5256570713391739,scorpion,scorpion_0.jpeg
105,153,177,151,73,7,37,163,0.6143437077131259,0.518581081081081,scorpion,perspective_2_scorpion_30.jpeg
120,164,138,108,102,45,71,4,0.5033333333333333,0.4991596638655462,scorpion,perspective_1_scorpion_29.jpeg
112,145,87,93,179,161,147,159,0.5421303656597775,0.5362318840579711,scorpion,perspective_1_flipped_scorpion_7.jpeg
146,173,151,132,175,178,156,150,0.4906166219839142,0.5006570302233903,scorpion,perspective_2_flipped_scorpion_16.jpeg
90,162,67,112,106,172,142,158,0.4307692307692308,0.5123558484349259,scorpion,perspective_1_flipped_scorpion_2.jpeg
148,138,155,124,144,145,124,31,0.5946632782719187,0.5642076502732241,scorpion,perspective_2_scorpion_29.jpeg
143,123,124,139,39,52,162,145,0.5567805953693495,0.5197132616487455,scorpion,flipped_scorpion_24.jpeg
131,137,130,87,109,51,18,179,0.6044880785413744,0.5537974683544303,scorpion,perspective_2_scorpion_31.jpeg
129,175,89,107,147,171,96,127,0.4888558692421991,0.5287671232876713,scorpion,perspective_2_flipped_scorpion_10.jpeg
158,154,113,104,159,175,160,167,0.42392717815344605,0.4557739557739558,scorpion,perspective_1_scorpion_5.jpeg
98,136,154,127,27,78,100,148,0.4682274247491639,0.4846029173419773,scorpion,perspective_2_scorpion_24.jpeg
170,141,133,97,163,169,177,170,0.4638009049773756,0.4814004376367615,scorpion,perspective_1_scorpion_10.jpeg
135,156,126,108,158,72,179,138,0.5162644281217209,0.30884557721139433,scorpion,flipped_scorpion_1.jpeg
149,105,99,81,163,161,177,165,0.5370629370629371,0.4860248447204969,scorpion,perspective_1_flipped_scorpion_3.jpeg
161,122,109,132,53,94,175,121,0.5285996055226825,0.5205616850551655,scorpion,flipped_scorpion_14.jpeg
81,153,60,119,101,155,178,147,0.44298245614035087,0.5272952853598015,scorpion,scorpion_3.jpeg
128,171,132,105,24,40,42,168,0.5381471389645777,0.5394021739130435,scorpion,perspective_1_scorpion_31.jpeg
74,127,35,56,173,175,169,168,0.3761140819964349,0.47368421052631576,scorpion,perspective_2_scorpion_4.jpeg
130,179,138,84,44,109,1,166,0.5011933174224343,0.36570561456752654,scorpion,scorpion_22.jpeg
152,158,102,124,171,116,88,29,0.5037369207772795,0.5096011816838996,scorpion,perspective_1_flipped_scorpion_11.jpeg
160,172,17,22,177,169,169,173,0.4107744107744108,0.5478036175710594,scorpion,perspective_2_flipped_scorpion_19.jpeg
133,132,103,130,49,114,175,146,0.5573593073593074,0.5752855659397715,scorpion,flipped_scorpion_12.jpeg
166,44,113,69,174,78,164,42,0.5298429319371728,0.30495356037151705,scorpion,flipped_scorpion_40.jpeg
155,160,162,138,167,167,169,168,0.2684563758389262,0.44030808729139925,scorpion,perspective_2_flipped_scorpion_17.jpeg
175,179,27,16,176,164,166,170,0.5337620578778135,0.4876325088339223,scorpion,perspective_2_scorpion_19.jpeg
158,167,110,120,168,162,155,162,0.47368421052631576,0.4805194805194805,scorpion,perspective_1_flipped_scorpion_20.jpeg
134,162,129,111,127,138,136,8,0.5572289156626506,0.5757575757575758,scorpion,perspective_2_scorpion_25.jpeg
166,152,116,119,171,68,66,161,0.5850467289719626,0.5136911281489595,scorpion,flipped_scorpion_11.jpeg
77,127,110,153,21,90,143,91,0.4561664190193165,0.5325670498084292,scorpion,perspective_2_flipped_scorpion_30.jpeg
67,163,82,127,82,153,172,152,0.4794871794871795,0.5448430493273543,scorpion,flipped_scorpion_3.jpeg
118,179,154,138,44,15,150,160,0.6771739130434783,0.6226175349428208,scorpion,scorpion_33.jpeg
173,140,107,96,160,165,176,176,0.47320061255742724,0.49411764705882355,scorpion,perspective_2_scorpion_7.jpeg
166,126,87,131,112,163,155,139,0.5475206611570248,0.4936416184971098,scorpion,flipped_scorpion_5.jpeg
150,173,122,114,53,76,160,145,0.5682087781731909,0.6255144032921811,scorpion,scorpion_11.jpeg
72,166,75,120,93,158,125,158,0.4497444633730835,0.47479674796747967,scorpion,perspective_1_scorpion_0.jpeg
54,165,73,149,157,177,153,175,0.29541864139020535,0.44596273291925465,scorpion,perspective_2_scorpion_38.jpeg
129,168,110,139,176,176,167,166,0.45125348189415043,0.46101231190150477,scorpion,perspective_2_flipped_scorpion_14.jpeg
129,167,76,108,146,175,151,156,0.4503937007874016,0.49711815561959655,scorpion,perspective_2_flipped_scorpion_6.jpeg
168,175,82,80,160,155,147,166,0.5154929577464789,0.5345060893098782,scorpion,perspective_1_flipped_scorpion_9.jpeg
48,124,63,162,52,156,5,141,0.3282442748091603,0.5083798882681564,scorpion,perspective_1_scorpion_39.jpeg
139,163,127,107,163,171,126,150,0.544,0.5468998410174881,scorpion,perspective_1_flipped_scorpion_26.jpeg
113,141,143,3,52,43,148,129,0.5809018567639257,0.4960127591706539,scorpion,perspective_2_scorpion_20.jpeg
153,158,123,107,40,52,162,81,0.5884353741496599,0.6427165354330708,scorpion,flipped_scorpion_33.jpeg
146,173,100,117,98,159,121,113,0.527047913446677,0.5864864864864865,scorpion,perspective_1_flipped_scorpion_12.jpeg
171,147,121,134,38,39,160,148,0.5745664739884393,0.5865168539325842,scorpion,flipped_scorpion_27.jpeg
179,124,12,35,172,138,155,139,0.47368421052631576,0.5061728395061729,scorpion,perspective_2_flipped_scorpion_15.jpeg
126,42,127,108,141,92,159,146,0.46371463714637146,0.2534246575342466,scorpion,flipped_scorpion_0.jpeg
113,172,87,128,95,150,158,155,0.5241730279898219,0.5610328638497653,scorpion,flipped_scorpion_4.jpeg
114,177,142,123,93,38,106,167,0.644918444165621,0.603641456582633,scorpion,scorpion_16.jpeg
107,162,146,52,154,147,179,179,0.4927710843373494,0.46573604060913704,scorpion,scorpion_18.jpeg
80,176,68,118,116,174,151,176,0.41651376146788993,0.47088186356073214,scorpion,perspective_2_scorpion_2.jpeg
163,116,115,34,157,154,178,176,0.5090673575129534,0.34655172413793106,scorpion,perspective_2_scorpion_22.jpeg
149,140,18,18,167,174,168,170,0.4051724137931034,0.4457831325301205,scorpion,perspective_1_flipped_scorpion_22.jpeg
138,170,33,20,179,174,174,176,0.47352941176470587,0.5162162162162162,scorpion,scorpion_25.jpeg
111,129,109,136,28,78,136,86,0.5127272727272727,0.5630434782608695,scorpion,flipped_scorpion_25.jpeg
